"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)"
"Calgary Int'L CS","10-September-2021","14.3","AGGREGATED","100.0","","","","13.7","AGGREGATED","100.0","178.8","AGGREGATED","100.0"
"Calgary Int'L CS","11-September-2021","11.6","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","119.3","AGGREGATED","100.0"
"Calgary Int'L CS","12-September-2021","11.8","AGGREGATED","100.0","","","","11.7","AGGREGATED","100.0","140.1","AGGREGATED","100.0"
"Calgary Int'L CS","13-September-2021","11.6","AGGREGATED","100.0","","","","6.2","AGGREGATED","100.0","243.9","AGGREGATED","100.0"
"Calgary Int'L CS","14-September-2021","12.6","AGGREGATED","100.0","","","","8.9","AGGREGATED","100.0","254.2","AGGREGATED","100.0"
"Calgary Int'L CS","15-September-2021","7.8","AGGREGATED","100.0","","","","17.0","AGGREGATED","100.0","290.6","AGGREGATED","100.0"
"Calgary Int'L CS","16-September-2021","8.2","AGGREGATED","100.0","","","","15.4","AGGREGATED","100.0","300.3","AGGREGATED","100.0"
"Calgary Int'L CS","17-September-2021","9.0","AGGREGATED","100.0","","","","8.1","AGGREGATED","100.0","178.8","AGGREGATED","100.0"
"Calgary Int'L CS","18-September-2021","16.6","AGGREGATED","100.0","","","","22.8","AGGREGATED","100.0","240.2","AGGREGATED","100.0"
"Calgary Int'L CS","19-September-2021","11.0","AGGREGATED","100.0","","","","11.7","AGGREGATED","100.0","306.3","AGGREGATED","100.0"
"Calgary Int'L CS","20-September-2021","9.2","AGGREGATED","100.0","","","","9.3","AGGREGATED","100.0","295.4","AGGREGATED","100.0"
"Calgary Int'L CS","21-September-2021","14.3","AGGREGATED","100.0","","","","16.9","AGGREGATED","100.0","253.4","AGGREGATED","100.0"
"Calgary Int'L CS","22-September-2021","14.9","AGGREGATED","100.0","","","","12.7","AGGREGATED","100.0","254.7","AGGREGATED","100.0"
"Calgary Int'L CS","23-September-2021","9.7","AGGREGATED","100.0","","","","8.8","AGGREGATED","100.0","62.1","AGGREGATED","100.0"
"Calgary Int'L CS","24-September-2021","13.7","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","203.6","AGGREGATED","100.0"
"Calgary Int'L CS","25-September-2021","15.7","AGGREGATED","100.0","","","","9.9","AGGREGATED","100.0","310.0","AGGREGATED","100.0"
"Calgary Int'L CS","26-September-2021","15.1","AGGREGATED","100.0","","","","8.8","AGGREGATED","100.0","213.6","AGGREGATED","100.0"
"Calgary Int'L CS","27-September-2021","15.7","AGGREGATED","100.0","","","","16.9","AGGREGATED","100.0","217.0","AGGREGATED","100.0"
"Calgary Int'L CS","28-September-2021","12.2","AGGREGATED","100.0","","","","16.8","AGGREGATED","100.0","285.8","AGGREGATED","100.0"
"Calgary Int'L CS","29-September-2021","9.8","AGGREGATED","100.0","","","","12.2","AGGREGATED","100.0","252.1","AGGREGATED","100.0"
"Calgary Int'L CS","30-September-2021","14.0","AGGREGATED","100.0","","","","13.9","AGGREGATED","100.0","207.8","AGGREGATED","100.0"
"Calgary Int'L CS","01-October-2021","11.6","AGGREGATED","100.0","","","","10.9","AGGREGATED","100.0","195.0","AGGREGATED","100.0"
"Calgary Int'L CS","02-October-2021","9.3","AGGREGATED","100.0","","","","12.7","AGGREGATED","100.0","239.0","AGGREGATED","100.0"
"Calgary Int'L CS","03-October-2021","11.7","AGGREGATED","100.0","","","","14.6","AGGREGATED","100.0","261.2","AGGREGATED","100.0"
"Calgary Int'L CS","04-October-2021","6.0","AGGREGATED","100.0","","","","7.4","AGGREGATED","100.0","62.0","AGGREGATED","100.0"
"Calgary Int'L CS","05-October-2021","12.4","AGGREGATED","100.0","","","","14.1","AGGREGATED","100.0","217.0","AGGREGATED","100.0"
"Calgary Int'L CS","06-October-2021","6.0","AGGREGATED","100.0","","","","13.7","AGGREGATED","100.0","0.3","AGGREGATED","100.0"
"Calgary Int'L CS","07-October-2021","5.7","AGGREGATED","100.0","","","","11.5","AGGREGATED","100.0","234.2","AGGREGATED","100.0"
"Calgary Int'L CS","08-October-2021","4.2","AGGREGATED","100.0","","","","6.9","AGGREGATED","100.0","196.0","AGGREGATED","100.0"
"Calgary Int'L CS","09-October-2021","8.2","AGGREGATED","100.0","","","","13.2","AGGREGATED","100.0","258.8","AGGREGATED","100.0"
"Calgary Int'L CS","10-October-2021","5.3","AGGREGATED","100.0","","","","18.5","AGGREGATED","100.0","287.4","AGGREGATED","100.0"
"Calgary Int'L CS","11-October-2021","-0.1","AGGREGATED","100.0","","","","9.7","AGGREGATED","100.0","303.9","AGGREGATED","100.0"
"Calgary Int'L CS","12-October-2021","0.1","AGGREGATED","100.0","","","","14.3","AGGREGATED","100.0","188.2","AGGREGATED","100.0"
"Calgary Int'L CS","13-October-2021","-0.4","AGGREGATED","100.0","","","","13.2","AGGREGATED","100.0","330.0","AGGREGATED","100.0"
"Calgary Int'L CS","14-October-2021","3.2","AGGREGATED","100.0","","","","13.0","AGGREGATED","100.0","298.4","AGGREGATED","100.0"
"Calgary Int'L CS","15-October-2021","6.5","AGGREGATED","100.0","","","","14.6","AGGREGATED","100.0","243.8","AGGREGATED","100.0"
"Calgary Int'L CS","16-October-2021","10.7","AGGREGATED","100.0","","","","12.1","AGGREGATED","100.0","224.0","AGGREGATED","100.0"
"Calgary Int'L CS","17-October-2021","10.3","AGGREGATED","100.0","","","","11.6","AGGREGATED","100.0","283.1","AGGREGATED","100.0"
"Calgary Int'L CS","18-October-2021","3.5","AGGREGATED","100.0","","","","13.5","AGGREGATED","100.0","22.1","AGGREGATED","100.0"
"Calgary Int'L CS","19-October-2021","4.3","AGGREGATED","100.0","","","","21.6","AGGREGATED","100.0","159.9","AGGREGATED","100.0"
"Calgary Int'L CS","20-October-2021","3.2","AGGREGATED","100.0","","","","16.1","AGGREGATED","100.0","175.4","AGGREGATED","100.0"
"Calgary Int'L CS","21-October-2021","9.9","AGGREGATED","100.0","","","","14.3","AGGREGATED","100.0","344.6","AGGREGATED","100.0"
"Calgary Int'L CS","22-October-2021","6.3","AGGREGATED","100.0","","","","11.4","AGGREGATED","100.0","158.7","AGGREGATED","100.0"
"Calgary Int'L CS","23-October-2021","4.8","AGGREGATED","100.0","","","","14.6","AGGREGATED","100.0","322.7","AGGREGATED","100.0"
"Calgary Int'L CS","24-October-2021","4.3","AGGREGATED","100.0","","","","12.3","AGGREGATED","100.0","181.0","AGGREGATED","100.0"
"Calgary Int'L CS","25-October-2021","6.5","AGGREGATED","100.0","","","","14.8","AGGREGATED","100.0","228.2","AGGREGATED","100.0"
"Calgary Int'L CS","26-October-2021","6.2","AGGREGATED","100.0","","","","13.6","AGGREGATED","100.0","250.1","AGGREGATED","100.0"
"Calgary Int'L CS","27-October-2021","6.2","AGGREGATED","100.0","","","","21.8","AGGREGATED","100.0","264.5","AGGREGATED","100.0"
"Calgary Int'L CS","28-October-2021","3.7","AGGREGATED","100.0","","","","9.6","AGGREGATED","100.0","194.9","AGGREGATED","100.0"
"Calgary Int'L CS","29-October-2021","1.7","AGGREGATED","100.0","","","","12.5","AGGREGATED","100.0","336.9","AGGREGATED","100.0"
"Calgary Int'L CS","30-October-2021","-2.3","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","302.0","AGGREGATED","100.0"
"Calgary Int'L CS","31-October-2021","-5.4","AGGREGATED","100.0","","","","7.2","AGGREGATED","100.0","218.1","AGGREGATED","100.0"
"Calgary Int'L CS","01-November-2021","-6.7","AGGREGATED","100.0","","","","13.5","AGGREGATED","100.0","192.1","AGGREGATED","100.0"
"Calgary Int'L CS","02-November-2021","2.0","AGGREGATED","100.0","","","","8.3","AGGREGATED","100.0","253.1","AGGREGATED","100.0"
"Calgary Int'L CS","03-November-2021","5.7","AGGREGATED","100.0","","","","12.9","AGGREGATED","100.0","233.3","AGGREGATED","100.0"
"Calgary Int'L CS","04-November-2021","7.9","AGGREGATED","100.0","","","","11.4","AGGREGATED","100.0","237.9","AGGREGATED","100.0"
"Calgary Int'L CS","05-November-2021","9.0","AGGREGATED","100.0","","","","16.6","AGGREGATED","100.0","258.6","AGGREGATED","100.0"
"Calgary Int'L CS","06-November-2021","2.2","AGGREGATED","100.0","","","","12.4","AGGREGATED","100.0","236.2","AGGREGATED","100.0"
"Calgary Int'L CS","07-November-2021","0.3","AGGREGATED","100.0","","","","12.6","AGGREGATED","100.0","256.1","AGGREGATED","100.0"
"Calgary Int'L CS","08-November-2021","1.0","AGGREGATED","100.0","","","","16.7","AGGREGATED","100.0","241.5","AGGREGATED","100.0"
"Calgary Int'L CS","09-November-2021","-1.4","AGGREGATED","100.0","","","","13.5","AGGREGATED","100.0","177.5","AGGREGATED","100.0"
"Calgary Int'L CS","10-November-2021","2.6","AGGREGATED","100.0","","","","19.1","AGGREGATED","100.0","297.7","AGGREGATED","100.0"
"Calgary Int'L CS","11-November-2021","-1.1","AGGREGATED","100.0","","","","9.2","AGGREGATED","100.0","256.0","AGGREGATED","100.0"
"Calgary Int'L CS","12-November-2021","1.6","AGGREGATED","100.0","","","","13.4","AGGREGATED","100.0","217.9","AGGREGATED","100.0"
"Calgary Int'L CS","13-November-2021","3.2","AGGREGATED","100.0","","","","15.5","AGGREGATED","100.0","282.9","AGGREGATED","100.0"
"Calgary Int'L CS","14-November-2021","2.9","AGGREGATED","100.0","","","","10.0","AGGREGATED","100.0","183.8","AGGREGATED","100.0"
"Calgary Int'L CS","15-November-2021","1.4","AGGREGATED","100.0","","","","11.1","AGGREGATED","100.0","121.9","AGGREGATED","100.0"
"Calgary Int'L CS","16-November-2021","-2.5","AGGREGATED","100.0","","","","39.9","AGGREGATED","100.0","334.2","AGGREGATED","100.0"
"Calgary Int'L CS","17-November-2021","-5.1","AGGREGATED","100.0","","","","9.2","AGGREGATED","100.0","226.7","AGGREGATED","100.0"
"Calgary Int'L CS","18-November-2021","-0.6","AGGREGATED","100.0","","","","11.6","AGGREGATED","100.0","277.4","AGGREGATED","100.0"
"Calgary Int'L CS","19-November-2021","-3.5","AGGREGATED","100.0","","","","5.5","AGGREGATED","100.0","324.8","AGGREGATED","100.0"
"Calgary Int'L CS","20-November-2021","-2.9","AGGREGATED","100.0","","","","18.6","AGGREGATED","100.0","242.0","AGGREGATED","100.0"
"Calgary Int'L CS","21-November-2021","-1.4","AGGREGATED","100.0","","","","16.2","AGGREGATED","100.0","226.6","AGGREGATED","100.0"
"Calgary Int'L CS","22-November-2021","6.3","AGGREGATED","100.0","","","","11.8","AGGREGATED","100.0","237.5","AGGREGATED","100.0"
"Calgary Int'L CS","23-November-2021","-1.6","AGGREGATED","100.0","","","","13.3","AGGREGATED","100.0","351.3","AGGREGATED","100.0"
"Calgary Int'L CS","24-November-2021","-4.2","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","196.7","AGGREGATED","100.0"
"Calgary Int'L CS","25-November-2021","7.4","AGGREGATED","100.0","","","","17.0","AGGREGATED","100.0","265.8","AGGREGATED","100.0"
"Calgary Int'L CS","26-November-2021","5.2","AGGREGATED","100.0","","","","15.4","AGGREGATED","100.0","294.1","AGGREGATED","100.0"
"Calgary Int'L CS","27-November-2021","-2.0","AGGREGATED","100.0","","","","14.1","AGGREGATED","100.0","171.7","AGGREGATED","100.0"
"Calgary Int'L CS","28-November-2021","4.2","AGGREGATED","100.0","","","","8.1","AGGREGATED","100.0","244.8","AGGREGATED","100.0"
"Calgary Int'L CS","29-November-2021","3.8","AGGREGATED","100.0","","","","12.6","AGGREGATED","100.0","261.7","AGGREGATED","100.0"
"Calgary Int'L CS","30-November-2021","4.4","AGGREGATED","100.0","","","","9.1","AGGREGATED","100.0","198.2","AGGREGATED","100.0"
"Calgary Int'L CS","01-December-2021","3.7","AGGREGATED","100.0","","","","12.1","AGGREGATED","100.0","61.7","AGGREGATED","100.0"
"Calgary Int'L CS","02-December-2021","-1.4","AGGREGATED","100.0","","","","13.7","AGGREGATED","100.0","107.8","AGGREGATED","100.0"
"Calgary Int'L CS","03-December-2021","-4.9","AGGREGATED","100.0","","","","9.0","AGGREGATED","100.0","206.2","AGGREGATED","100.0"
"Calgary Int'L CS","04-December-2021","-6.8","AGGREGATED","100.0","","","","10.1","AGGREGATED","100.0","257.6","AGGREGATED","100.0"
"Calgary Int'L CS","05-December-2021","-12.7","AGGREGATED","100.0","","","","14.8","AGGREGATED","100.0","350.4","AGGREGATED","100.0"
"Calgary Int'L CS","06-December-2021","-11.7","AGGREGATED","100.0","","","","7.4","AGGREGATED","100.0","244.1","AGGREGATED","100.0"
"Calgary Int'L CS","07-December-2021","-5.9","AGGREGATED","100.0","","","","8.1","AGGREGATED","100.0","214.0","AGGREGATED","100.0"
"Calgary Int'L CS","08-December-2021","-0.4","AGGREGATED","100.0","","","","18.5","AGGREGATED","100.0","285.5","AGGREGATED","100.0"
"Calgary Int'L CS","09-December-2021","-5.9","AGGREGATED","100.0","","","","13.3","AGGREGATED","100.0","267.6","AGGREGATED","100.0"
"Calgary Int'L CS","10-December-2021","-4.7","AGGREGATED","100.0","","","","20.5","AGGREGATED","100.0","271.6","AGGREGATED","100.0"
"Calgary Int'L CS","11-December-2021","-0.8","AGGREGATED","100.0","","","","23.7","AGGREGATED","100.0","221.0","AGGREGATED","100.0"
"Calgary Int'L CS","12-December-2021","-5.2","AGGREGATED","100.0","","","","15.4","AGGREGATED","100.0","247.6","AGGREGATED","100.0"
"Calgary Int'L CS","13-December-2021","-10.9","AGGREGATED","100.0","","","","9.8","AGGREGATED","100.0","290.4","AGGREGATED","100.0"
"Calgary Int'L CS","14-December-2021","-16.0","AGGREGATED","100.0","","","","20.8","AGGREGATED","100.0","348.1","AGGREGATED","100.0"
"Calgary Int'L CS","15-December-2021","-19.3","AGGREGATED","100.0","","","","7.8","AGGREGATED","100.0","213.9","AGGREGATED","100.0"
"Calgary Int'L CS","16-December-2021","-18.0","AGGREGATED","100.0","","","","21.5","AGGREGATED","100.0","70.6","AGGREGATED","100.0"
"Calgary Int'L CS","17-December-2021","-21.0","AGGREGATED","100.0","","","","9.9","AGGREGATED","100.0","233.2","AGGREGATED","100.0"
"Calgary Int'L CS","18-December-2021","-8.1","AGGREGATED","100.0","","","","9.5","AGGREGATED","100.0","229.2","AGGREGATED","100.0"
"Calgary Int'L CS","19-December-2021","-12.1","AGGREGATED","100.0","","","","17.1","AGGREGATED","100.0","328.3","AGGREGATED","100.0"
"Calgary Int'L CS","20-December-2021","-17.7","AGGREGATED","100.0","","","","6.7","AGGREGATED","100.0","301.7","AGGREGATED","100.0"
"Calgary Int'L CS","21-December-2021","-8.9","AGGREGATED","100.0","","","","6.4","AGGREGATED","100.0","153.1","AGGREGATED","100.0"
"Calgary Int'L CS","22-December-2021","-5.8","AGGREGATED","100.0","","","","7.5","AGGREGATED","100.0","167.7","AGGREGATED","100.0"
"Calgary Int'L CS","23-December-2021","-10.2","AGGREGATED","100.0","","","","19.6","AGGREGATED","100.0","352.0","AGGREGATED","100.0"
"Calgary Int'L CS","24-December-2021","-20.4","AGGREGATED","100.0","","","","11.8","AGGREGATED","100.0","20.0","AGGREGATED","100.0"
"Calgary Int'L CS","25-December-2021","-25.9","AGGREGATED","100.0","","","","9.1","AGGREGATED","100.0","49.2","AGGREGATED","100.0"
"Calgary Int'L CS","26-December-2021","-27.9","AGGREGATED","100.0","","","","8.6","AGGREGATED","100.0","38.7","AGGREGATED","100.0"
"Calgary Int'L CS","27-December-2021","-31.1","AGGREGATED","100.0","","","","8.3","AGGREGATED","100.0","219.8","AGGREGATED","100.0"
"Calgary Int'L CS","28-December-2021","-23.0","AGGREGATED","100.0","","","","12.6","AGGREGATED","100.0","290.3","AGGREGATED","100.0"
"Calgary Int'L CS","29-December-2021","-23.8","AGGREGATED","100.0","","","","12.8","AGGREGATED","100.0","246.5","AGGREGATED","100.0"
"Calgary Int'L CS","30-December-2021","-19.2","AGGREGATED","100.0","","","","11.5","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","31-December-2021","-24.2","AGGREGATED","100.0","","","","5.3","AGGREGATED","100.0","261.3","AGGREGATED","100.0"
"Calgary Int'L CS","01-January-2022","-14.8","AGGREGATED","100.0","","","","12.0","AGGREGATED","100.0","226.0","AGGREGATED","100.0"
"Calgary Int'L CS","02-January-2022","-3.2","AGGREGATED","100.0","","","","26.0","AGGREGATED","100.0","320.4","AGGREGATED","100.0"
"Calgary Int'L CS","03-January-2022","-21.2","AGGREGATED","100.0","","","","16.0","AGGREGATED","100.0","34.5","AGGREGATED","100.0"
"Calgary Int'L CS","04-January-2022","-26.4","AGGREGATED","100.0","","","","23.4","AGGREGATED","100.0","357.0","AGGREGATED","100.0"
"Calgary Int'L CS","05-January-2022","-26.8","AGGREGATED","100.0","","","","8.6","AGGREGATED","100.0","37.0","AGGREGATED","100.0"
"Calgary Int'L CS","06-January-2022","-26.6","AGGREGATED","100.0","","","","12.8","AGGREGATED","100.0","168.5","AGGREGATED","100.0"
"Calgary Int'L CS","07-January-2022","-23.4","AGGREGATED","100.0","","","","16.1","AGGREGATED","100.0","16.4","AGGREGATED","100.0"
"Calgary Int'L CS","08-January-2022","-20.6","AGGREGATED","100.0","","","","11.1","AGGREGATED","100.0","245.7","AGGREGATED","100.0"
"Calgary Int'L CS","09-January-2022","-16.3","AGGREGATED","100.0","","","","7.2","AGGREGATED","100.0","166.9","AGGREGATED","100.0"
"Calgary Int'L CS","10-January-2022","2.4","AGGREGATED","100.0","","","","16.5","AGGREGATED","100.0","276.8","AGGREGATED","100.0"
"Calgary Int'L CS","11-January-2022","3.5","AGGREGATED","100.0","","","","17.1","AGGREGATED","100.0","252.1","AGGREGATED","100.0"
"Calgary Int'L CS","12-January-2022","4.7","AGGREGATED","100.0","","","","15.1","AGGREGATED","100.0","262.8","AGGREGATED","100.0"
"Calgary Int'L CS","13-January-2022","1.5","AGGREGATED","100.0","","","","16.3","AGGREGATED","100.0","307.8","AGGREGATED","100.0"
"Calgary Int'L CS","14-January-2022","0.3","AGGREGATED","100.0","","","","14.7","AGGREGATED","100.0","220.3","AGGREGATED","100.0"
"Calgary Int'L CS","15-January-2022","5.8","AGGREGATED","100.0","","","","19.1","AGGREGATED","100.0","288.0","AGGREGATED","100.0"
"Calgary Int'L CS","16-January-2022","-0.9","AGGREGATED","100.0","","","","7.4","AGGREGATED","100.0","207.9","AGGREGATED","100.0"
"Calgary Int'L CS","17-January-2022","5.7","AGGREGATED","100.0","","","","26.4","AGGREGATED","100.0","295.3","AGGREGATED","100.0"
"Calgary Int'L CS","18-January-2022","-16.2","AGGREGATED","100.0","","","","19.4","AGGREGATED","100.0","36.6","AGGREGATED","100.0"
"Calgary Int'L CS","19-January-2022","-16.5","AGGREGATED","100.0","","","","13.4","AGGREGATED","100.0","187.9","AGGREGATED","100.0"
"Calgary Int'L CS","20-January-2022","1.9","AGGREGATED","100.0","","","","21.1","AGGREGATED","100.0","254.5","AGGREGATED","100.0"
"Calgary Int'L CS","21-January-2022","1.4","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","267.0","AGGREGATED","100.0"
"Calgary Int'L CS","22-January-2022","6.5","AGGREGATED","100.0","","","","15.3","AGGREGATED","100.0","258.8","AGGREGATED","100.0"
"Calgary Int'L CS","23-January-2022","6.5","AGGREGATED","100.0","","","","19.3","AGGREGATED","100.0","298.7","AGGREGATED","100.0"
"Calgary Int'L CS","24-January-2022","0.3","AGGREGATED","100.0","","","","20.1","AGGREGATED","100.0","329.1","AGGREGATED","100.0"
"Calgary Int'L CS","25-January-2022","0.5","AGGREGATED","100.0","","","","18.1","AGGREGATED","100.0","250.4","AGGREGATED","100.0"
"Calgary Int'L CS","26-January-2022","0.4","AGGREGATED","100.0","","","","20.2","AGGREGATED","100.0","329.6","AGGREGATED","100.0"
"Calgary Int'L CS","27-January-2022","-0.7","AGGREGATED","100.0","","","","13.8","AGGREGATED","100.0","255.2","AGGREGATED","100.0"
"Calgary Int'L CS","28-January-2022","6.7","AGGREGATED","100.0","","","","14.8","AGGREGATED","100.0","281.9","AGGREGATED","100.0"
"Calgary Int'L CS","29-January-2022","2.7","AGGREGATED","100.0","","","","12.0","AGGREGATED","100.0","242.1","AGGREGATED","100.0"
"Calgary Int'L CS","30-January-2022","4.9","AGGREGATED","100.0","","","","15.7","AGGREGATED","100.0","247.2","AGGREGATED","100.0"
"Calgary Int'L CS","31-January-2022","-8.4","AGGREGATED","100.0","","","","27.6","AGGREGATED","100.0","358.7","AGGREGATED","100.0"
"Calgary Int'L CS","01-February-2022","-19.1","AGGREGATED","100.0","","","","11.2","AGGREGATED","100.0","24.4","AGGREGATED","100.0"
"Calgary Int'L CS","02-February-2022","-22.4","AGGREGATED","100.0","","","","15.4","AGGREGATED","100.0","194.7","AGGREGATED","100.0"
"Calgary Int'L CS","03-February-2022","-14.2","AGGREGATED","100.0","","","","15.9","AGGREGATED","100.0","50.9","AGGREGATED","100.0"
"Calgary Int'L CS","04-February-2022","-3.5","AGGREGATED","100.0","","","","19.5","AGGREGATED","100.0","245.5","AGGREGATED","100.0"
"Calgary Int'L CS","05-February-2022","2.9","AGGREGATED","100.0","","","","18.6","AGGREGATED","100.0","286.8","AGGREGATED","100.0"
"Calgary Int'L CS","06-February-2022","6.7","AGGREGATED","100.0","","","","26.9","AGGREGATED","100.0","269.3","AGGREGATED","100.0"
"Calgary Int'L CS","07-February-2022","6.5","AGGREGATED","100.0","","","","28.2","AGGREGATED","100.0","257.3","AGGREGATED","100.0"
"Calgary Int'L CS","08-February-2022","5.8","AGGREGATED","100.0","","","","27.5","AGGREGATED","100.0","279.7","AGGREGATED","100.0"
